User ID;Subscription Type;Monthly Revenue;Join Date;Last Payment Date;Country;Age;Gender;Device;Plan Duration
965;Basic;10;14/08/2022;30/06/2023;Italy;46;Male;Laptop;11 Months
966;Premium;12;16/08/2022;04/07/2023;Spain;42;Female;Laptop;11 Months
967;Basic;10;26/08/2022;30/06/2023;Spain;42;Female;Smartphone;10 Months
968;Standard;13;31/08/2022;03/07/2023;United States;50;Male;Tablet;10 Months
969;Premium;12;02/09/2022;30/06/2023;Canada;28;Male;Smart TV;10 Months
970;Basic;15;03/09/2022;03/07/2023;United States;44;Female;Tablet;10 Months
971;Basic;10;05/09/2022;01/07/2023;United States;36;Male;Tablet;10 Months
972;Basic;14;10/09/2022;02/07/2023;Canada;37;Female;Laptop;10 Months
973;Standard;12;17/09/2022;01/07/2023;United Kingdom;36;Male;Smartphone;10 Months
974;Premium;13;28/09/2022;03/07/2023;Australia;31;Male;Smartphone;9 Months
975;Basic;12;02/10/2022;30/06/2023;Germany;36;Female;Smart TV;9 Months
976;Basic;15;05/10/2022;03/07/2023;France;39;Female;Laptop;9 Months
977;Premium;11;07/10/2022;30/06/2023;Brazil;45;Female;Laptop;9 Months
978;Standard;13;08/10/2022;03/07/2023;Mexico;29;Male;Smart TV;9 Months
979;Standard;15;08/10/2022;01/07/2023;Spain;45;Male;Smartphone;9 Months
980;Basic;11;09/10/2022;03/07/2023;Italy;29;Male;Smart TV;9 Months
981;Premium;10;09/10/2022;30/06/2023;Spain;28;Female;Smart TV;9 Months
982;Standard;12;10/10/2022;02/07/2023;Spain;42;Female;Smart TV;9 Months
983;Basic;11;14/10/2022;01/07/2023;United States;36;Female;Smartphone;9 Months
984;Standard;15;16/10/2022;03/07/2023;Canada;39;Male;Smart TV;9 Months
985;Premium;11;21/10/2022;29/06/2023;United States;36;Male;Smart TV;8 Months
986;Basic;15;25/10/2022;01/07/2023;United States;49;Male;Laptop;8 Months
987;Premium;11;30/10/2022;01/07/2023;Canada;32;Female;Tablet;8 Months
988;Standard;12;31/10/2022;02/07/2023;United Kingdom;40;Female;Smartphone;8 Months
989;Basic;12;08/11/2022;01/07/2023;Australia;34;Male;Smartphone;8 Months
990;Standard;15;09/11/2022;01/07/2023;Germany;35;Male;Smartphone;8 Months
991;Premium;11;07/11/2022;01/07/2023;France;44;Female;Smart TV;8 Months
992;Basic;13;08/11/2022;03/07/2023;Brazil;47;Female;Smartphone;8 Months
993;Standard;14;08/11/2022;03/07/2023;Mexico;33;Female;Laptop;8 Months
994;Premium;11;31/10/2022;02/07/2023;Spain;45;Male;Tablet;8 Months
995;Basic;14;28/10/2022;01/07/2023;Italy;42;Female;Tablet;8 Months
996;Premium;15;25/10/2022;02/07/2023;Spain;46;Male;Tablet;8 Months
997;Basic;14;18/10/2022;02/07/2023;Spain;51;Male;Tablet;9 Months
998;Standard;15;25/09/2022;02/07/2023;United States;41;Female;Laptop;9 Months
999;Standard;10;26/08/2022;01/07/2023;Canada;50;Female;Tablet;10 Months
1000;Basic;10;20/08/2022;02/07/2023;United States;49;Female;Smartphone;11 Months
1001;Premium;12;12/08/2022;03/07/2023;United States;34;Female;Laptop;11 Months
1002;Basic;13;12/08/2022;03/07/2023;Canada;38;Female;Tablet;11 Months
1003;Standard;13;11/08/2022;01/07/2023;United Kingdom;46;Male;Smart TV;11 Months
1004;Premium;14;11/08/2022;02/07/2023;Australia;42;Male;Smart TV;11 Months
1005;Basic;12;10/08/2022;02/07/2023;Germany;46;Male;Laptop;11 Months
1006;Premium;10;31/07/2022;03/07/2023;France;51;Female;Smart TV;11 Months
1007;Basic;12;17/07/2022;30/06/2023;Brazil;35;Male;Smart TV;12 Months
1008;Standard;10;15/07/2022;02/07/2023;Mexico;34;Female;Smartphone;12 Months
1009;Standard;14;05/07/2022;02/07/2023;Spain;31;Female;Laptop;12 Months
1010;Basic;12;01/07/2022;03/07/2023;Italy;36;Female;Tablet;12 Months
1011;Premium;15;01/07/2022;30/06/2023;Spain;28;Male;Smart TV;12 Months
1012;Basic;15;26/06/2022;01/07/2023;Spain;29;Female;Smartphone;12 Months
1013;Standard;12;27/06/2022;02/07/2023;United States;42;Female;Smart TV;12 Months
1014;Premium;10;28/06/2022;02/07/2023;Canada;35;Female;Smartphone;12 Months
1015;Basic;12;28/06/2022;30/06/2023;United States;32;Female;Laptop;12 Months
1016;Premium;10;29/06/2022;01/07/2023;United States;43;Female;Tablet;12 Months
1017;Basic;10;26/06/2022;02/07/2023;Canada;29;Male;Smartphone;12 Months
1018;Standard;13;26/06/2022;02/07/2023;United Kingdom;35;Female;Tablet;12 Months
1019;Standard;14;24/06/2022;30/06/2023;Australia;27;Female;Tablet;12 Months
1020;Basic;13;21/06/2022;01/07/2023;Germany;38;Male;Tablet;13 Months
1021;Premium;13;22/06/2022;03/07/2023;France;33;Male;Smart TV;13 Months
1022;Basic;11;18/06/2022;02/07/2023;Brazil;48;Male;Laptop;13 Months
1023;Standard;10;18/06/2022;02/07/2023;Mexico;51;Female;Laptop;13 Months
1024;Premium;10;20/06/2022;01/07/2023;Spain;40;Female;Smartphone;13 Months
1025;Basic;13;23/06/2022;03/07/2023;Italy;28;Male;Smartphone;13 Months
1026;Premium;10;26/06/2022;01/07/2023;Spain;46;Female;Laptop;12 Months
1027;Basic;12;02/07/2022;01/07/2023;Spain;28;Female;Tablet;12 Months
1028;Standard;12;04/07/2022;01/07/2023;United States;47;Male;Tablet;12 Months
1029;Standard;10;07/07/2022;02/07/2023;Canada;47;Male;Smartphone;12 Months
1030;Basic;13;14/07/2022;01/07/2023;United States;50;Male;Smartphone;12 Months
1031;Premium;13;20/07/2022;01/07/2023;United States;50;Female;Smart TV;12 Months
1032;Basic;15;23/07/2022;02/07/2023;Canada;29;Male;Smartphone;11 Months
1033;Standard;15;30/07/2022;01/07/2023;United Kingdom;38;Male;Tablet;11 Months
1034;Premium;11;12/08/2022;03/07/2023;Australia;40;Female;Tablet;11 Months
1035;Basic;14;14/08/2022;01/07/2023;Germany;43;Male;Smartphone;11 Months
1036;Premium;14;22/08/2022;04/07/2023;France;27;Female;Smartphone;11 Months
1037;Basic;10;29/08/2022;30/06/2023;Brazil;37;Female;Tablet;10 Months
1038;Standard;12;02/09/2022;03/07/2023;Mexico;30;Male;Smartphone;10 Months
1039;Standard;13;03/09/2022;01/07/2023;Spain;50;Male;Laptop;10 Months
1040;Basic;11;04/09/2022;04/07/2023;Italy;51;Male;Smartphone;10 Months
1041;Premium;13;06/09/2022;01/07/2023;Spain;37;Female;Laptop;10 Months
1042;Basic;14;10/09/2022;02/07/2023;Spain;35;Female;Tablet;10 Months
1043;Standard;12;20/09/2022;01/07/2023;United States;35;Male;Tablet;9 Months
1044;Premium;11;26/09/2022;03/07/2023;Canada;46;Male;Tablet;9 Months
1045;Basic;13;04/10/2022;01/07/2023;United States;27;Male;Tablet;9 Months
1046;Basic;13;06/10/2022;03/07/2023;United States;27;Male;Laptop;9 Months
1047;Basic;13;07/10/2022;01/07/2023;Canada;39;Female;Laptop;9 Months
1048;Standard;15;08/10/2022;03/07/2023;United Kingdom;51;Male;Tablet;9 Months
1049;Premium;14;09/10/2022;01/07/2023;Australia;41;Male;Smartphone;9 Months
1050;Basic;15;10/10/2022;03/07/2023;Germany;30;Female;Smart TV;9 Months
1051;Basic;11;10/10/2022;30/06/2023;France;46;Male;Laptop;9 Months
1052;Premium;14;14/10/2022;02/07/2023;Brazil;31;Male;Tablet;9 Months
1053;Standard;13;15/10/2022;01/07/2023;Mexico;49;Male;Smartphone;9 Months
1054;Standard;12;17/10/2022;03/07/2023;Spain;39;Female;Tablet;9 Months
1055;Basic;11;23/10/2022;01/07/2023;Italy;47;Male;Smartphone;8 Months
1056;Premium;15;27/10/2022;02/07/2023;Spain;36;Female;Tablet;8 Months
1057;Standard;14;29/10/2022;02/07/2023;Spain;42;Female;Tablet;8 Months
1058;Basic;15;05/11/2022;02/07/2023;United States;28;Female;Smart TV;8 Months
1059;Standard;15;07/11/2022;02/07/2023;Canada;43;Male;Tablet;8 Months
1060;Premium;10;08/11/2022;02/07/2023;United States;50;Female;Laptop;8 Months
1061;Basic;15;09/11/2022;01/07/2023;United States;30;Female;Tablet;8 Months
1062;Premium;10;10/11/2022;03/07/2023;Canada;34;Female;Laptop;8 Months
1063;Standard;13;02/11/2022;03/07/2023;United Kingdom;35;Female;Laptop;8 Months
1064;Basic;11;31/10/2022;02/07/2023;Australia;29;Male;Tablet;8 Months
1065;Standard;15;29/10/2022;02/07/2023;Germany;33;Male;Smart TV;8 Months
1066;Premium;12;22/10/2022;03/07/2023;France;47;Male;Laptop;8 Months
1067;Basic;14;20/10/2022;02/07/2023;Brazil;32;Female;Tablet;9 Months
1068;Standard;15;21/10/2022;04/07/2023;Mexico;34;Female;Tablet;9 Months
1069;Premium;13;10/10/2022;02/07/2023;Spain;46;Male;Smart TV;9 Months
1070;Basic;15;06/09/2022;03/07/2023;Italy;31;Male;Tablet;10 Months
1071;Premium;12;06/09/2022;03/07/2023;Spain;40;Female;Tablet;10 Months
1072;Basic;11;13/08/2022;03/07/2023;Spain;38;Female;Tablet;11 Months
1073;Standard;11;13/08/2022;01/07/2023;United States;31;Male;Smart TV;11 Months
1074;Standard;12;13/08/2022;02/07/2023;Canada;46;Female;Smartphone;11 Months
1075;Basic;11;06/08/2022;03/07/2023;United States;43;Male;Smart TV;11 Months
1076;Premium;15;06/08/2022;03/07/2023;United States;38;Female;Laptop;11 Months
1077;Basic;15;22/07/2022;30/06/2023;Canada;38;Female;Laptop;11 Months
1078;Standard;14;17/07/2022;02/07/2023;United Kingdom;27;Male;Laptop;12 Months
1079;Premium;12;09/07/2022;02/07/2023;Australia;49;Female;Tablet;12 Months
1080;Basic;11;04/07/2022;03/07/2023;Germany;33;Male;Smartphone;12 Months
1081;Premium;10;27/06/2022;30/06/2023;France;40;Female;Smartphone;12 Months
1082;Basic;13;28/06/2022;02/07/2023;Brazil;27;Male;Tablet;12 Months
1083;Standard;12;28/06/2022;02/07/2023;Mexico;28;Female;Laptop;12 Months
1084;Standard;10;29/06/2022;03/07/2023;Spain;30;Male;Smartphone;12 Months
1085;Basic;10;29/06/2022;30/06/2023;Italy;33;Female;Smartphone;12 Months
1086;Premium;15;26/06/2022;01/07/2023;Spain;51;Female;Tablet;12 Months
1087;Basic;11;26/06/2022;03/07/2023;Spain;51;Male;Tablet;12 Months
1088;Standard;10;26/06/2022;02/07/2023;United States;50;Female;Smartphone;12 Months
1089;Premium;14;24/06/2022;30/06/2023;Canada;46;Female;Tablet;12 Months
1090;Basic;14;25/06/2022;02/07/2023;United States;31;Male;Smart TV;12 Months
1091;Premium;12;20/06/2022;03/07/2023;United States;46;Female;Smartphone;13 Months
1092;Basic;15;21/06/2022;02/07/2023;Canada;41;Male;Smart TV;13 Months
1093;Standard;12;20/06/2022;02/07/2023;United Kingdom;36;Male;Smartphone;13 Months
1094;Standard;10;22/06/2022;02/07/2023;Australia;45;Female;Tablet;13 Months
1095;Basic;10;24/06/2022;03/07/2023;Germany;36;Male;Smartphone;12 Months
1096;Premium;15;30/06/2022;02/07/2023;France;28;Male;Smartphone;12 Months
1097;Basic;13;03/07/2022;02/07/2023;Brazil;45;Female;Smartphone;12 Months
1098;Standard;10;04/07/2022;02/07/2023;Mexico;39;Female;Smartphone;12 Months
1099;Premium;13;08/07/2022;02/07/2023;Spain;51;Female;Laptop;12 Months
1100;Basic;10;19/07/2022;01/07/2023;Italy;37;Male;Laptop;12 Months
1101;Premium;11;21/07/2022;01/07/2023;Spain;33;Female;Tablet;12 Months
1102;Basic;15;27/07/2022;03/07/2023;Spain;32;Female;Smartphone;11 Months
1103;Standard;14;02/08/2022;01/07/2023;United States;49;Female;Tablet;11 Months
1104;Standard;10;09/08/2022;03/07/2023;Canada;37;Female;Smart TV;11 Months
1105;Basic;15;21/08/2022;01/07/2023;United States;39;Male;Tablet;10 Months
1106;Premium;14;29/08/2022;04/07/2023;United States;37;Male;Smart TV;10 Months
1107;Basic;15;31/08/2022;01/07/2023;Canada;36;Female;Smart TV;10 Months
1108;Standard;10;02/09/2022;03/07/2023;United Kingdom;34;Male;Laptop;10 Months
1109;Premium;13;04/09/2022;01/07/2023;Australia;51;Female;Smartphone;10 Months
1110;Basic;13;05/09/2022;04/07/2023;Germany;41;Female;Tablet;10 Months
1111;Premium;13;10/09/2022;01/07/2023;France;51;Male;Smart TV;10 Months
1112;Basic;15;13/09/2022;03/07/2023;Brazil;31;Female;Tablet;10 Months
1113;Standard;13;20/09/2022;01/07/2023;Mexico;44;Male;Laptop;9 Months
1114;Standard;15;01/10/2022;03/07/2023;Spain;50;Male;Smart TV;9 Months
1115;Basic;14;03/10/2022;01/07/2023;Italy;33;Male;Laptop;9 Months
1116;Premium;11;06/10/2022;04/07/2023;Spain;44;Female;Laptop;9 Months
1117;Basic;15;08/10/2022;01/07/2023;Spain;42;Female;Tablet;9 Months
1118;Standard;13;09/10/2022;03/07/2023;United States;35;Male;Smart TV;9 Months
1119;Premium;12;10/10/2022;02/07/2023;Canada;48;Male;Smartphone;9 Months
1120;Basic;13;10/10/2022;04/07/2023;United States;51;Female;Smartphone;9 Months
1121;Basic;15;12/10/2022;01/07/2023;United States;44;Female;Smart TV;9 Months
1122;Basic;11;14/10/2022;02/07/2023;Canada;37;Female;Smartphone;9 Months
1123;Standard;15;15/10/2022;02/07/2023;United Kingdom;35;Female;Laptop;9 Months
1124;Premium;11;17/10/2022;03/07/2023;Australia;32;Male;Laptop;9 Months
1125;Basic;15;19/10/2022;02/07/2023;Germany;46;Female;Tablet;9 Months
1126;Basic;14;25/10/2022;02/07/2023;France;39;Female;Laptop;8 Months
1127;Premium;11;26/10/2022;02/07/2023;Brazil;33;Female;Tablet;8 Months
1128;Standard;10;05/11/2022;03/07/2023;Mexico;42;Male;Tablet;8 Months
1129;Standard;14;07/11/2022;03/07/2023;Spain;37;Female;Smartphone;8 Months
1130;Basic;14;08/11/2022;03/07/2023;Italy;27;Female;Smart TV;8 Months
1131;Premium;14;09/11/2022;02/07/2023;Spain;34;Female;Laptop;8 Months
1132;Standard;13;06/11/2022;03/07/2023;Spain;51;Male;Laptop;8 Months
1133;Basic;12;04/11/2022;03/07/2023;United States;42;Male;Laptop;8 Months
1134;Standard;13;03/11/2022;05/07/2023;Canada;46;Female;Smart TV;8 Months
1135;Premium;13;23/10/2022;02/07/2023;United States;36;Male;Laptop;8 Months
1136;Basic;14;24/10/2022;04/07/2023;United States;46;Male;Smartphone;8 Months
1137;Premium;13;23/10/2022;04/07/2023;Canada;51;Male;Smart TV;8 Months
1138;Standard;12;21/10/2022;04/07/2023;United Kingdom;45;Female;Smartphone;9 Months
1139;Basic;14;11/09/2022;02/07/2023;Australia;33;Male;Smartphone;10 Months
1140;Standard;10;09/09/2022;03/07/2023;Germany;31;Female;Smart TV;10 Months
1141;Premium;12;22/08/2022;03/07/2023;France;48;Female;Smart TV;11 Months
1142;Basic;13;21/08/2022;04/07/2023;Brazil;47;Female;Laptop;11 Months
1143;Standard;13;15/08/2022;01/07/2023;Mexico;43;Male;Smart TV;11 Months
1144;Premium;14;14/08/2022;03/07/2023;Spain;39;Male;Tablet;11 Months
1145;Basic;11;09/08/2022;03/07/2023;Italy;46;Male;Smart TV;11 Months
1146;Premium;12;04/08/2022;04/07/2023;Spain;46;Female;Smartphone;11 Months
1147;Basic;11;27/07/2022;01/07/2023;Spain;40;Female;Tablet;11 Months
1148;Standard;12;11/07/2022;02/07/2023;United States;38;Male;Smartphone;12 Months
1149;Standard;13;09/07/2022;03/07/2023;Canada;48;Female;Tablet;12 Months
1150;Basic;15;01/07/2022;03/07/2023;United States;38;Male;Tablet;12 Months
1151;Premium;12;30/06/2022;01/07/2023;United States;43;Male;Laptop;12 Months
1152;Basic;11;29/06/2022;02/07/2023;Canada;29;Male;Smartphone;12 Months
1153;Standard;15;29/06/2022;03/07/2023;United Kingdom;32;Female;Laptop;12 Months
1154;Premium;10;30/06/2022;03/07/2023;Australia;32;Female;Laptop;12 Months
1155;Basic;10;30/06/2022;30/06/2023;Germany;49;Female;Laptop;12 Months
1156;Premium;14;26/06/2022;02/07/2023;France;51;Female;Laptop;12 Months
1157;Basic;14;27/06/2022;03/07/2023;Brazil;32;Male;Smart TV;12 Months
1158;Standard;12;25/06/2022;02/07/2023;Mexico;35;Female;Smart TV;12 Months
1159;Standard;15;25/06/2022;01/07/2023;Spain;41;Male;Laptop;12 Months
1160;Basic;12;20/06/2022;03/07/2023;Italy;43;Female;Smart TV;13 Months
1161;Premium;12;21/06/2022;03/07/2023;Spain;41;Male;Smartphone;13 Months
1162;Basic;10;21/06/2022;02/07/2023;Spain;51;Male;Smart TV;13 Months
1163;Standard;13;22/06/2022;03/07/2023;United States;47;Female;Smart TV;13 Months
1164;Premium;15;23/06/2022;02/07/2023;Canada;39;Male;Smart TV;12 Months
1165;Basic;15;27/06/2022;03/07/2023;United States;51;Male;Smartphone;12 Months
1166;Premium;13;02/07/2022;02/07/2023;United States;39;Female;Tablet;12 Months
1167;Basic;12;03/07/2022;02/07/2023;Canada;45;Male;Tablet;12 Months
1168;Standard;13;05/07/2022;02/07/2023;United Kingdom;42;Male;Laptop;12 Months
1169;Standard;13;15/07/2022;02/07/2023;Australia;48;Male;Smartphone;12 Months
1170;Basic;11;20/07/2022;02/07/2023;Germany;33;Male;Smart TV;12 Months
1171;Premium;14;27/07/2022;02/07/2023;France;47;Female;Smartphone;11 Months
1172;Basic;11;29/07/2022;04/07/2023;Brazil;51;Female;Smart TV;11 Months
1173;Standard;11;03/08/2022;01/07/2023;Mexico;27;Male;Smartphone;11 Months
1174;Premium;11;18/08/2022;04/07/2023;Spain;44;Female;Laptop;11 Months
1175;Basic;12;23/08/2022;02/07/2023;Italy;41;Male;Laptop;10 Months
1176;Premium;11;27/08/2022;05/07/2023;Spain;37;Male;Smart TV;10 Months
1177;Basic;15;01/09/2022;02/07/2023;Spain;48;Male;Tablet;10 Months
1178;Standard;12;03/09/2022;04/07/2023;United States;30;Male;Smart TV;10 Months
1179;Standard;14;05/09/2022;02/07/2023;Canada;44;Female;Smartphone;10 Months
1180;Basic;14;09/09/2022;04/07/2023;United States;34;Female;Smart TV;10 Months
1181;Premium;15;11/09/2022;01/07/2023;United States;40;Female;Laptop;10 Months
1182;Basic;14;17/09/2022;04/07/2023;Canada;28;Female;Smartphone;10 Months
1183;Standard;15;19/09/2022;02/07/2023;United Kingdom;44;Female;Tablet;10 Months
1184;Premium;13;28/09/2022;03/07/2023;Australia;38;Female;Laptop;9 Months
1185;Basic;14;06/10/2022;02/07/2023;Germany;49;Male;Smart TV;9 Months
1186;Premium;13;07/10/2022;05/07/2023;France;32;Female;Smart TV;9 Months
1187;Basic;14;09/10/2022;01/07/2023;Brazil;47;Female;Smart TV;9 Months
1188;Standard;10;10/10/2022;03/07/2023;Mexico;44;Male;Tablet;9 Months
1189;Standard;12;11/10/2022;03/07/2023;Spain;33;Male;Smartphone;9 Months
1190;Basic;15;12/10/2022;04/07/2023;Italy;32;Male;Laptop;9 Months
1191;Premium;12;13/10/2022;01/07/2023;Spain;27;Female;Smartphone;9 Months
1192;Basic;11;14/10/2022;03/07/2023;Spain;37;Male;Laptop;9 Months
1193;Standard;14;16/10/2022;03/07/2023;United States;34;Male;Tablet;9 Months
1194;Premium;15;19/10/2022;04/07/2023;Canada;40;Male;Smart TV;9 Months
1195;Basic;12;23/10/2022;02/07/2023;United States;45;Female;Smart TV;8 Months
1196;Basic;13;24/10/2022;03/07/2023;United States;29;Female;Tablet;8 Months
1197;Basic;14;25/10/2022;03/07/2023;Canada;35;Male;Smart TV;8 Months
1198;Standard;10;01/11/2022;04/07/2023;United Kingdom;38;Female;Laptop;8 Months
1199;Premium;11;02/11/2022;04/07/2023;Australia;48;Female;Smart TV;8 Months
1200;Basic;12;04/11/2022;06/07/2023;Germany;36;Male;Smartphone;8 Months
1201;Basic;10;06/11/2022;03/07/2023;France;41;Male;Smart TV;8 Months
1202;Premium;15;06/11/2022;03/07/2023;Brazil;27;Male;Smart TV;8 Months
1203;Standard;12;04/11/2022;04/07/2023;Mexico;41;Male;Smart TV;8 Months
1204;Standard;13;30/10/2022;05/07/2023;Spain;42;Male;Laptop;8 Months
1205;Basic;12;27/10/2022;03/07/2023;Italy;40;Female;Laptop;8 Months
1206;Premium;13;23/10/2022;04/07/2023;Spain;32;Male;Smart TV;8 Months
1207;Standard;12;23/10/2022;04/07/2023;Spain;33;Male;Smart TV;8 Months
1208;Basic;11;24/09/2022;04/07/2023;United States;34;Male;Smartphone;9 Months
1209;Standard;11;22/09/2022;02/07/2023;Canada;29;Male;Tablet;9 Months
1210;Premium;14;06/09/2022;03/07/2023;United States;50;Male;Smart TV;10 Months
1211;Basic;10;23/08/2022;04/07/2023;United States;29;Female;Laptop;11 Months
1212;Premium;13;21/08/2022;04/07/2023;Canada;40;Female;Tablet;11 Months
1213;Standard;10;16/08/2022;02/07/2023;United Kingdom;27;Male;Smart TV;11 Months
1214;Basic;10;09/08/2022;03/07/2023;Australia;51;Female;Smartphone;11 Months
1215;Standard;13;04/08/2022;03/07/2023;Germany;41;Female;Laptop;11 Months
1216;Premium;15;28/07/2022;04/07/2023;France;28;Female;Tablet;11 Months
1217;Basic;12;12/07/2022;01/07/2023;Brazil;42;Male;Laptop;12 Months
1218;Standard;13;11/07/2022;03/07/2023;Mexico;40;Male;Laptop;12 Months
1219;Premium;12;06/07/2022;04/07/2023;Spain;48;Female;Smartphone;12 Months
1220;Basic;13;01/07/2022;03/07/2023;Italy;28;Male;Smart TV;12 Months
1221;Premium;15;02/07/2022;01/07/2023;Spain;40;Male;Smart TV;12 Months
1222;Basic;15;30/06/2022;03/07/2023;Spain;33;Female;Tablet;12 Months
1223;Standard;12;30/06/2022;03/07/2023;United States;33;Male;Smartphone;12 Months
1224;Standard;15;30/06/2022;03/07/2023;Canada;47;Female;Smartphone;12 Months
1225;Basic;13;30/06/2022;01/07/2023;United States;50;Female;Smart TV;12 Months
1226;Premium;15;29/06/2022;03/07/2023;United States;38;Male;Smartphone;12 Months
1227;Basic;15;27/06/2022;04/07/2023;Canada;36;Female;Tablet;12 Months
1228;Standard;15;26/06/2022;03/07/2023;United Kingdom;38;Female;Tablet;12 Months
1229;Premium;12;24/06/2022;01/07/2023;Australia;49;Male;Smartphone;12 Months
1230;Basic;12;25/06/2022;03/07/2023;Germany;40;Female;Smart TV;12 Months
1231;Premium;13;24/06/2022;03/07/2023;France;51;Male;Tablet;12 Months
1232;Basic;11;22/06/2022;03/07/2023;Brazil;42;Female;Smartphone;13 Months
1233;Standard;13;23/06/2022;03/07/2023;Mexico;41;Female;Smartphone;13 Months
1234;Standard;12;25/06/2022;03/07/2023;Spain;48;Female;Smartphone;12 Months
1235;Basic;13;29/06/2022;03/07/2023;Italy;39;Female;Tablet;12 Months
1236;Premium;15;01/07/2022;02/07/2023;Spain;35;Female;Tablet;12 Months
1237;Basic;11;05/07/2022;02/07/2023;Spain;32;Female;Tablet;12 Months
1238;Standard;12;12/07/2022;04/07/2023;United States;28;Female;Smartphone;12 Months
